COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY,ZC_CTE_2019,ZCI_CTE_2019,ZCV_CTE_2019,GD_I,GD_V,n_N,SCI,SCV,ZCI_TMY,ZCV_TMY,ZCI_DIFF,ZCV_DIFF
03009000000,03,Alacant/Alicante,Alcoi/Alcoy,59128,-0.473163128,38.69764173,564.0,03009000000_Alcoi__Alcoy.csv,C3,C,3,2014.8,366.9,0.664,0.64,0.91,C,3,0,0
03010000000,03,Alacant/Alicante,Alfafara,408,-0.55552339,38.77274828,580.0,03010000000_Alfafara.csv,C3,C,3,2093.4,340.3,0.557,0.75,0.83,C,2,0,-1
03011000000,03,Alacant/Alicante,l'Alfàs del Pi,20495,-0.1026002,38.58009496,89.0,03011000000_l'Alfàs del Pi.csv,B4,B,4,4839.2,0.0,0.72,3.25,-0.17,E,1,3,-3
03012000000,03,Alacant/Alicante,Algorfa,3396,-0.79568423,38.08681637,23.0,03012000000_Algorfa.csv,B4,B,4,1289.4,642.8,0.79,0.12,1.7,A,4,-1,0
03013000000,03,Alacant/Alicante,Algueña,1334,-1.00303745,38.33800138,530.0,03013000000_Algueña.csv,C3,C,3,1790.5,531.8,0.768,0.44,1.39,B,4,-1,1
03014000000,03,Alacant/Alicante,Alacant/Alicante,337304,-0.4831832,38.34548705,5.0,03014000000_Alacant__Alicante.csv,B4,B,4,4839.2,0.0,0.729,3.24,-0.17,E,1,3,-3
03015000000,03,Alacant/Alicante,Almoradí,21404,-0.79201713,38.10977991,10.0,03015000000_Almoradí.csv,B4,B,4,1477.2,696.7,0.758,0.25,1.86,B,4,0,0
03016000000,03,Alacant/Alicante,Almudaina,117,-0.35370678,38.76155764,570.0,03016000000_Almudaina.csv,C3,C,3,2392.6,362.7,0.596,0.95,0.9,D,3,1,0
03017000000,03,Alacant/Alicante,l'Alqueria d'Asnar,498,-0.42552267,38.77311802,363.0,03017000000_l'Alqueria d'Asnar.csv,C3,C,3,2199.8,380.1,0.646,0.78,0.95,C,3,0,0
03018000000,03,Alacant/Alicante,Altea,22657,-0.05144236,38.59892497,60.0,03018000000_Altea.csv,B4,B,4,4839.2,0.0,0.766,3.22,-0.17,E,1,3,-3
03019000000,03,Alacant/Alicante,Aspe,21088,-0.76849107,38.34577266,234.0,03019000000_Aspe.csv,B4,B,4,1565.5,612.1,0.736,0.31,1.62,B,4,0,0
03020000000,03,Alacant/Alicante,Balones,134,-0.34237388,38.73701039,670.0,03020000000_Balones.csv,C3,C,3,2236.6,313.6,0.647,0.81,0.75,C,2,0,-1
03021000000,03,Alacant/Alicante,Banyeres de Mariola,7113,-0.65685684,38.71635902,812.0,03021000000_Banyeres de Mariola.csv,D3,D,3,2175.3,495.4,0.738,0.72,1.28,C,3,-1,0
03022000000,03,Alacant/Alicante,Benasau,170,-0.34261264,38.68991329,705.0,03022000000_Benasau.csv,D3,D,3,1993.7,387.6,0.715,0.6,0.97,C,3,-1,0
03023000000,03,Alacant/Alicante,Beneixama,1707,-0.76676743,38.70018533,592.0,03023000000_Beneixama.csv,C3,C,3,2278.2,461.7,0.722,0.8,1.18,C,3,0,0
03024000000,03,Alacant/Alicante,Benejúzar,5453,-0.83819517,38.07806375,23.0,03024000000_Benejúzar.csv,B4,B,4,1330.6,627.1,0.774,0.15,1.66,A,4,-1,0
03025000000,03,Alacant/Alicante,Benferri,1958,-0.9622579,38.14179352,56.0,03025000000_Benferri.csv,B4,B,4,1516.5,694.6,0.727,0.29,1.85,B,4,0,0
03026000000,03,Alacant/Alicante,Beniarbeig,2227,-0.00130364,38.82193219,42.0,03026000000_Beniarbeig.csv,B4,B,4,1653.7,496.2,0.7,0.39,1.28,B,3,0,-1
03027000000,03,Alacant/Alicante,Beniardá,192,-0.21600764,38.68343356,464.0,03027000000_Beniardá.csv,C3,C,3,1981.3,432.8,0.66,0.62,1.1,C,3,0,0
03028000000,03,Alacant/Alicante,Beniarrés,1083,-0.37904234,38.82007885,385.0,03028000000_Beniarrés.csv,C3,C,3,1988.6,420.4,0.646,0.64,1.07,C,3,0,0
03029000000,03,Alacant/Alicante,Benigembla,483,-0.10982699,38.75633514,311.0,03029000000_Benigembla.csv,C3,C,3,2121.7,382.4,0.669,0.72,0.96,C,3,0,0
03030000000,03,Alacant/Alicante,Benidoleig,1166,-0.03173239,38.791917,124.0,03030000000_Benidoleig.csv,B4,B,4,1757.6,400.4,0.706,0.45,1.01,B,3,0,-1
03031000000,03,Alacant/Alicante,Benidorm,69118,-0.1306853,38.53427136,11.0,03031000000_Benidorm.csv,B4,B,4,4839.2,0.0,0.72,3.25,-0.17,E,1,3,-3
03032000000,03,Alacant/Alicante,Benifallim,103,-0.39922559,38.66273419,738.0,03032000000_Benifallim.csv,D3,D,3,2041.0,365.0,0.597,0.7,0.9,C,3,-1,0
03033000000,03,Alacant/Alicante,Benifato,135,-0.22888967,38.67369418,663.0,03033000000_Benifato.csv,C3,C,3,1981.3,432.8,0.649,0.63,1.1,C,3,0,0
03034000000,03,Alacant/Alicante,Benijófar,3323,-0.73828051,38.0808408,22.0,03034000000_Benijófar.csv,B4,B,4,1362.3,606.6,0.773,0.17,1.6,A,4,-1,0
03035000000,03,Alacant/Alicante,Benilloba,737,-0.3908201,38.69955909,521.0,03035000000_Benilloba.csv,C3,C,3,2041.0,365.0,0.649,0.67,0.9,C,3,0,0
03036000000,03,Alacant/Alicante,Benillup,101,-0.3789958,38.75380301,564.0,03036000000_Benillup.csv,C3,C,3,2392.6,362.7,0.633,0.93,0.9,C,3,0,0
03037000000,03,Alacant/Alicante,Benimantell,501,-0.20984798,38.67659254,546.0,03037000000_Benimantell.csv,C3,C,3,1981.3,432.8,0.666,0.62,1.1,C,3,0,0
03038000000,03,Alacant/Alicante,Benimarfull,397,-0.39099875,38.77584801,414.0,03038000000_Benimarfull.csv,C3,C,3,2392.6,362.7,0.664,0.92,0.9,C,3,0,0
03039000000,03,Alacant/Alicante,Benimassot,97,-0.291855,38.74905825,725.0,03039000000_Benimassot.csv,D3,D,3,2161.3,416.2,0.657,0.75,1.05,C,3,-1,0
03040000000,03,Alacant/Alicante,Benimeli,415,-0.04146491,38.82296616,93.0,03040000000_Benimeli.csv,B4,B,4,1653.7,496.2,0.684,0.39,1.28,B,3,0,-1
03041000000,03,Alacant/Alicante,Benissa,11462,0.05043358,38.7151969,254.0,03041000000_Benissa.csv,C3,C,3,1480.6,510.5,0.729,0.26,1.32,B,3,-1,0
03042000000,03,Alacant/Alicante,el Poble Nou de Benitatxell/Benitachell,4447,0.144742727,38.73241632,159.0,03042000000_el Poble Nou de Benitatxell__Benitachell.csv,B4,B,4,1361.4,542.3,0.668,0.22,1.42,A,4,-1,0
03043000000,03,Alacant/Alicante,Biar,3628,-0.76597374,38.62996229,697.0,03043000000_Biar.csv,C3,C,3,2257.8,567.3,0.67,0.82,1.49,C,4,0,1
03044000000,03,Alacant/Alicante,Bigastro,6994,-0.89528476,38.06301558,23.0,03044000000_Bigastro.csv,B4,B,4,1375.3,624.7,0.777,0.18,1.65,A,4,-1,0
03045000000,03,Alacant/Alicante,Bolulla,426,-0.11168494,38.67657681,213.0,03045000000_Bolulla.csv,B4,B,4,1712.4,447.0,0.654,0.45,1.14,B,3,0,-1
03046000000,03,Alacant/Alicante,Busot,3207,-0.42050568,38.4819618,312.0,03046000000_Busot.csv,C3,C,3,1202.3,441.9,0.734,0.1,1.13,A,3,-2,0
03047000000,03,Alacant/Alicante,Calp,23530,0.04453809,38.64526261,55.0,03047000000_Calp.csv,B4,B,4,4839.2,0.0,0.729,3.24,-0.17,E,1,3,-3
03048000000,03,Alacant/Alicante,Callosa d'en Sarrià,7589,-0.12235041,38.65164066,250.0,03048000000_Callosa d'en Sarrià.csv,C3,C,3,1712.4,447.0,0.721,0.41,1.14,B,3,-1,0
03049000000,03,Alacant/Alicante,Callosa de Segura,19273,-0.87933854,38.12258136,20.0,03049000000_Callosa de Segura.csv,B4,B,4,1468.4,665.9,0.678,0.28,1.77,B,4,0,0
03050000000,03,Alacant/Alicante,el Campello,29013,-0.40086509,38.42754724,26.0,03050000000_el Campello.csv,B4,B,4,1394.7,512.4,0.743,0.21,1.33,A,3,-1,-1
03051000000,03,Alacant/Alicante,el Camp de Mirra/Campo de Mirra,429,-0.778961778,38.68728729,585.0,03051000000_el Camp de Mirra__Campo de Mirra.csv,C3,C,3,2211.6,439.8,0.68,0.78,1.12,C,3,0,0
03052000000,03,Alacant/Alicante,Cañada,1191,-0.80952172,38.67518917,556.0,03052000000_Cañada.csv,C3,C,3,2000.7,510.5,0.686,0.62,1.32,C,3,0,0
03053000000,03,Alacant/Alicante,Castalla,10752,-0.67026538,38.59657643,669.0,03053000000_Castalla.csv,C3,C,3,1868.5,484.5,0.694,0.53,1.25,C,3,0,0
03054000000,03,Alacant/Alicante,Castell de Castells,425,-0.19391054,38.72499704,549.0,03054000000_Castell de Castells.csv,C3,C,3,2063.8,381.5,0.629,0.7,0.95,C,3,0,0
03055000000,03,Alacant/Alicante,Catral,8880,-0.80464175,38.15964959,8.0,03055000000_Catral.csv,B4,B,4,1465.0,697.4,0.772,0.23,1.86,A,4,-1,0
03056000000,03,Alacant/Alicante,Cocentaina,11451,-0.44022067,38.74541202,433.0,03056000000_Cocentaina.csv,C3,C,3,2277.7,432.6,0.579,0.87,1.1,C,3,0,0
03057000000,03,Alacant/Alicante,Confrides,271,-0.26810894,38.68353731,780.0,03057000000_Confrides.csv,D3,D,3,1980.8,493.6,0.565,0.67,1.28,C,3,-1,0
03058000000,03,Alacant/Alicante,Cox,7427,-0.88437585,38.13972138,16.0,03058000000_Cox.csv,B4,B,4,1468.4,665.9,0.702,0.27,1.77,B,4,0,0
03059000000,03,Alacant/Alicante,Crevillent,29717,-0.80855322,38.24881414,129.0,03059000000_Crevillent.csv,B4,B,4,1579.7,644.3,0.74,0.32,1.71,B,4,0,0
03060000000,03,Alacant/Alicante,Quatretondeta,117,-0.31641906,38.72386675,620.0,03060000000_Quatretondeta.csv,C3,C,3,2236.6,313.6,0.606,0.83,0.75,C,2,0,-1
03061000000,03,Alacant/Alicante,Daya Nueva,1757,-0.76103525,38.11371672,8.0,03061000000_Daya Nueva.csv,B4,B,4,1477.2,696.7,0.758,0.25,1.86,B,4,0,0
03062000000,03,Alacant/Alicante,Daya Vieja,707,-0.73805702,38.1047248,6.0,03062000000_Daya Vieja.csv,B4,B,4,1353.4,686.2,0.786,0.16,1.83,A,4,-1,0
03063000000,03,Alacant/Alicante,Dénia,42953,0.10661934,38.84122705,13.0,03063000000_Dénia.csv,B4,B,4,1248.5,560.7,0.72,0.13,1.47,A,4,-1,0
03064000000,03,Alacant/Alicante,Dolores,7620,-0.76969869,38.13897736,4.0,03064000000_Dolores.csv,B4,B,4,1477.2,696.7,0.758,0.25,1.86,B,4,0,0
03065000000,03,Alacant/Alicante,Elx/Elche,234205,-0.698854923,38.26536234,81.0,03065000000_Elx__Elche.csv,B4,B,4,1323.0,575.9,0.734,0.17,1.51,A,4,-1,0
03066000000,03,Alacant/Alicante,Elda,52551,-0.79611046,38.47878894,395.0,03066000000_Elda.csv,C3,C,3,1689.3,496.0,0.765,0.38,1.28,B,3,-1,0
03067000000,03,Alacant/Alicante,Fageca,105,-0.26771337,38.73467536,769.0,03067000000_Fageca.csv,D3,D,3,2161.3,416.2,0.646,0.76,1.05,C,3,-1,0
03068000000,03,Alacant/Alicante,Famorca,45,-0.24604552,38.73219338,684.0,03068000000_Famorca.csv,C3,C,3,2221.5,402.6,0.63,0.81,1.01,C,3,0,0
03069000000,03,Alacant/Alicante,Finestrat,7402,-0.2117688,38.56697349,264.0,03069000000_Finestrat.csv,C3,C,3,1491.0,569.7,0.697,0.29,1.49,B,4,-1,1
03070000000,03,Alacant/Alicante,Formentera del Segura,4337,-0.74649853,38.08423377,8.0,03070000000_Formentera del Segura.csv,B4,B,4,1362.3,606.6,0.773,0.17,1.6,A,4,-1,0
03071000000,03,Alacant/Alicante,Gata de Gorgos,6223,0.08427495,38.7732101,79.0,03071000000_Gata de Gorgos.csv,B4,B,4,1460.7,590.3,0.705,0.26,1.55,B,4,0,0
03072000000,03,Alacant/Alicante,Gaianes,505,-0.40755768,38.81311114,420.0,03072000000_Gaianes.csv,C3,C,3,2031.6,485.9,0.664,0.66,1.25,C,3,0,0
03073000000,03,Alacant/Alicante,Gorga,261,-0.35671735,38.71833445,542.0,03073000000_Gorga.csv,C3,C,3,2204.1,429.8,0.613,0.8,1.09,C,3,0,0
03074000000,03,Alacant/Alicante,Granja de Rocamora,2609,-0.89001674,38.15262779,17.0,03074000000_Granja de Rocamora.csv,B4,B,4,1496.3,662.0,0.759,0.26,1.76,B,4,0,0
03075000000,03,Alacant/Alicante,el Castell de Guadalest,243,-0.19735239,38.67694213,571.0,03075000000_el Castell de Guadalest.csv,C3,C,3,1671.3,446.0,0.692,0.4,1.14,B,3,-1,0
03076000000,03,Alacant/Alicante,Guardamar del Segura,15983,-0.65477035,38.08988071,27.0,03076000000_Guardamar del Segura.csv,B4,B,4,1346.9,687.9,0.784,0.16,1.83,A,4,-1,0
03077000000,03,Alacant/Alicante,el Fondó de les Neus/Hondón de las Nieves,2634,-0.85486637,38.30855695,367.0,03077000000_el Fondó de les Neus__Hondón de las Nieves.csv,C3,C,3,1706.0,640.8,0.758,0.39,1.7,B,4,-1,1
03078000000,03,Alacant/Alicante,Hondón de los Frailes,1299,-0.92699487,38.27358559,413.0,03078000000_Hondón de los Frailes.csv,C3,C,3,1611.4,630.2,0.755,0.33,1.67,B,4,-1,1
03079000000,03,Alacant/Alicante,Ibi,23652,-0.57466482,38.62745682,754.0,03079000000_Ibi.csv,D3,D,3,2103.6,405.2,0.724,0.68,1.02,C,3,-1,0
03080000000,03,Alacant/Alicante,Jacarilla,2030,-0.86635637,38.06070041,25.0,03080000000_Jacarilla.csv,B4,B,4,1375.3,624.7,0.778,0.18,1.65,A,4,-1,0
03081000000,03,Alacant/Alicante,Xaló,2892,-0.01192072,38.74069906,188.0,03081000000_Xaló.csv,B4,B,4,1741.4,407.0,0.727,0.43,1.03,B,3,0,-1
03082000000,03,Alacant/Alicante,Xàbia/Jávea,27983,0.163523555,38.78906246,46.0,03082000000_Xàbia__Jávea.csv,B4,B,4,1233.0,565.9,0.742,0.11,1.48,A,4,-1,0
03083000000,03,Alacant/Alicante,Xixona/Jijona,6861,-0.507189631,38.53941113,448.0,03083000000_Xixona__Jijona.csv,C3,C,3,1860.0,494.7,0.708,0.52,1.28,C,3,0,0
03084000000,03,Alacant/Alicante,l'Orxa/Lorcha,584,-0.311838984,38.84540041,261.0,03084000000_l'Orxa__Lorcha.csv,C3,C,3,2037.9,382.4,0.631,0.68,0.96,C,3,0,0
03085000000,03,Alacant/Alicante,Llíber,883,0.006304,38.74347137,191.0,03085000000_Llíber.csv,B4,B,4,1540.6,614.3,0.718,0.31,1.62,B,4,0,0
03086000000,03,Alacant/Alicante,Millena,242,-0.36337482,38.73087323,635.0,03086000000_Millena.csv,C3,C,3,2204.1,429.8,0.66,0.78,1.09,C,3,0,0
03088000000,03,Alacant/Alicante,Monforte del Cid,8500,-0.72989187,38.37928097,228.0,03088000000_Monforte del Cid.csv,B4,B,4,1624.4,564.3,0.735,0.35,1.48,B,4,0,0
03089000000,03,Alacant/Alicante,Monòver/Monóvar,12188,-0.839000344,38.43694476,389.0,03089000000_Monòver__Monóvar.csv,C3,C,3,2002.4,432.0,0.75,0.59,1.1,C,3,0,0
03090000000,03,Alacant/Alicante,Mutxamel,25679,-0.44522331,38.41368396,63.0,03090000000_Mutxamel.csv,B4,B,4,1394.7,512.4,0.743,0.21,1.33,A,3,-1,-1
03091000000,03,Alacant/Alicante,Murla,549,-0.08306874,38.75958883,283.0,03091000000_Murla.csv,C3,C,3,1900.7,525.6,0.662,0.57,1.37,C,3,0,0
03092000000,03,Alacant/Alicante,Muro de Alcoy,9326,-0.4357044,38.77998192,391.0,03092000000_Muro de Alcoy.csv,C3,C,3,2199.8,380.1,0.65,0.78,0.95,C,3,0,0
03093000000,03,Alacant/Alicante,Novelda,25611,-0.76539782,38.38606382,241.0,03093000000_Novelda.csv,B4,B,4,1636.6,605.3,0.74,0.36,1.6,B,4,0,0
03094000000,03,Alacant/Alicante,la Nucia,18108,-0.12289748,38.61761623,216.0,03094000000_la Nucia.csv,B4,B,4,1711.0,439.5,0.743,0.4,1.12,B,3,0,-1
03095000000,03,Alacant/Alicante,Ondara,7080,0.01764367,38.82692459,36.0,03095000000_Ondara.csv,B4,B,4,1477.2,523.1,0.66,0.3,1.36,B,3,0,-1
03096000000,03,Alacant/Alicante,Onil,7569,-0.6740463,38.62952092,701.0,03096000000_Onil.csv,D3,D,3,2354.7,561.6,0.726,0.86,1.47,C,4,-1,1
03097000000,03,Alacant/Alicante,Orba,2233,-0.06371253,38.78039233,154.0,03097000000_Orba.csv,B4,B,4,1900.7,525.6,0.646,0.58,1.37,C,3,1,-1
03098000000,03,Alacant/Alicante,Orxeta,787,-0.2618598,38.56400384,176.0,03098000000_Orxeta.csv,B4,B,4,1359.1,554.8,0.645,0.23,1.45,A,4,-1,0
03099000000,03,Alacant/Alicante,Orihuela,78940,-0.949954565,38.08522582,24.0,03099000000_Orihuela.csv,B4,B,4,1507.1,630.9,0.769,0.26,1.67,B,4,0,0
03100000000,03,Alacant/Alicante,Parcent,983,-0.06446788,38.74571695,290.0,03100000000_Parcent.csv,C3,C,3,1757.7,422.0,0.677,0.46,1.07,B,3,-1,0
03101000000,03,Alacant/Alicante,Pedreguer,8006,0.03432468,38.7935383,85.0,03101000000_Pedreguer.csv,B4,B,4,1438.4,546.2,0.687,0.26,1.43,B,4,0,0
03102000000,03,Alacant/Alicante,Pego,10240,-0.11803172,38.84201714,82.0,03102000000_Pego.csv,B4,B,4,1976.0,356.2,0.658,0.62,0.88,C,3,1,-1
03103000000,03,Alacant/Alicante,Penàguila,275,-0.35881625,38.67944195,682.0,03103000000_Penàguila.csv,C3,C,3,2041.0,365.0,0.589,0.7,0.9,C,3,0,0
03104000000,03,Alacant/Alicante,Petrer,34009,-0.76953712,38.48480043,465.0,03104000000_Petrer.csv,C3,C,3,1689.3,496.0,0.755,0.38,1.28,B,3,-1,0
03105000000,03,Alacant/Alicante,el Pinós/Pinoso,8142,-1.04195399,38.40441177,591.0,03105000000_el Pinós__Pinoso.csv,C3,C,3,2128.4,431.4,0.766,0.67,1.1,C,3,0,0
03106000000,03,Alacant/Alicante,Planes,693,-0.34478535,38.78583429,451.0,03106000000_Planes.csv,C3,C,3,2379.0,411.4,0.609,0.94,1.04,D,3,1,0
03107000000,03,Alacant/Alicante,Polop,5069,-0.12654723,38.62255314,239.0,03107000000_Polop.csv,B4,B,4,1711.0,439.5,0.721,0.41,1.12,B,3,0,-1
03109000000,03,Alacant/Alicante,Rafal,4597,-0.84889051,38.10480713,13.0,03109000000_Rafal.csv,B4,B,4,1536.6,713.2,0.757,0.28,1.9,B,4,0,0
03110000000,03,Alacant/Alicante,el Ràfol d'Almúnia,670,-0.05280018,38.82066727,87.0,03110000000_el Ràfol d'Almúnia.csv,B4,B,4,1599.6,503.3,0.623,0.39,1.3,B,3,0,-1
03111000000,03,Alacant/Alicante,Redován,8058,-0.90524865,38.1140353,28.0,03111000000_Redován.csv,B4,B,4,1657.8,711.2,0.734,0.37,1.9,B,4,0,0
03112000000,03,Alacant/Alicante,Relleu,1173,-0.31086389,38.58727823,435.0,03112000000_Relleu.csv,C3,C,3,1530.2,541.2,0.765,0.28,1.41,B,4,-1,1
03113000000,03,Alacant/Alicante,Rojales,15978,-0.7231866,38.08892037,8.0,03113000000_Rojales.csv,B4,B,4,1362.3,606.6,0.773,0.17,1.6,A,4,-1,0
03114000000,03,Alacant/Alicante,la Romana,2542,-0.8960138,38.36742371,419.0,03114000000_la Romana.csv,C3,C,3,1754.9,568.3,0.694,0.45,1.49,B,4,-1,1
03115000000,03,Alacant/Alicante,Sagra,427,-0.06512199,38.81142807,103.0,03115000000_Sagra.csv,B4,B,4,1599.6,503.3,0.639,0.38,1.3,B,3,0,-1
03116000000,03,Alacant/Alicante,Salinas,1642,-0.91278122,38.52006995,493.0,03116000000_Salinas.csv,C3,C,3,2078.7,478.0,0.746,0.65,1.23,C,3,0,0
03117000000,03,Alacant/Alicante,Sanet y Negrals,702,-0.03373355,38.81916633,83.0,03117000000_Sanet y Negrals.csv,B4,B,4,1653.7,496.2,0.695,0.39,1.28,B,3,0,-1
03118000000,03,Alacant/Alicante,San Fulgencio,8447,-0.718882252,38.11200673,3.0,03118000000_San Fulgencio.csv,B4,B,4,1353.4,686.2,0.786,0.16,1.83,A,4,-1,0
03119000000,03,Alacant/Alicante,Sant Joan d'Alacant,24363,-0.43660694,38.40151192,40.0,03119000000_Sant Joan d'Alacant.csv,B4,B,4,1394.7,512.4,0.742,0.21,1.33,A,3,-1,-1
03120000000,03,Alacant/Alicante,San Miguel de Salinas,6553,-0.78930554,37.97713811,87.0,03120000000_San Miguel de Salinas.csv,B4,B,4,1306.5,624.4,0.769,0.14,1.65,A,4,-1,0
03121000000,03,Alacant/Alicante,Santa Pola,34148,-0.55528061,38.1931155,4.0,03121000000_Santa Pola.csv,B4,B,4,4839.2,0.0,0.705,3.26,-0.17,E,1,3,-3
03122000000,03,Alacant/Alicante,Sant Vicent del Raspeig/San Vicente del Raspeig,58912,-0.522215366,38.39603599,105.0,03122000000_Sant Vicent del Raspeig__San Vicente del Raspeig.csv,B4,B,4,1289.0,511.3,0.786,0.12,1.33,A,3,-1,-1
03123000000,03,Alacant/Alicante,Sax,9935,-0.81692328,38.53849557,473.0,03123000000_Sax.csv,C3,C,3,2145.4,481.3,0.737,0.7,1.24,C,3,0,0
03124000000,03,Alacant/Alicante,Sella,578,-0.27218087,38.60812245,412.0,03124000000_Sella.csv,C3,C,3,2019.5,388.8,0.606,0.68,0.97,C,3,0,0
03125000000,03,Alacant/Alicante,Senija,605,0.04175328,38.72826598,231.0,03125000000_Senija.csv,B4,B,4,1540.6,614.3,0.72,0.31,1.62,B,4,0,0
03127000000,03,Alacant/Alicante,Tàrbena,642,-0.1019394,38.69363337,559.0,03127000000_Tàrbena.csv,C3,C,3,1712.4,447.0,0.711,0.42,1.14,B,3,-1,0
03128000000,03,Alacant/Alicante,Teulada,11466,0.10231946,38.72911733,183.0,03128000000_Teulada.csv,B4,B,4,1361.4,542.3,0.711,0.2,1.42,A,4,-1,0
03129000000,03,Alacant/Alicante,Tibi,1691,-0.57799241,38.53125236,517.0,03129000000_Tibi.csv,C3,C,3,1745.3,559.3,0.695,0.45,1.46,B,4,-1,1
03130000000,03,Alacant/Alicante,Tollos,37,-0.27417974,38.75700785,776.0,03130000000_Tollos.csv,D3,D,3,2280.0,415.9,0.669,0.83,1.05,C,3,-1,0
03131000000,03,Alacant/Alicante,Tormos,327,-0.0723226,38.80205024,129.0,03131000000_Tormos.csv,B4,B,4,1599.6,503.3,0.656,0.37,1.3,B,3,0,-1
03132000000,03,Alacant/Alicante,la Torre de les Maçanes/Torremanzanas,681,-0.419974923,38.60749575,782.0,03132000000_la Torre de les Maçanes__Torremanzanas.csv,D3,D,3,2146.5,298.0,0.677,0.73,0.71,C,2,-1,-1
03133000000,03,Alacant/Alicante,Torrevieja,82842,-0.68302608,37.97775873,7.0,03133000000_Torrevieja.csv,B4,B,4,1264.6,608.3,0.712,0.15,1.6,A,4,-1,0
03134000000,03,Alacant/Alicante,la Vall d'Alcalà,163,-0.25201489,38.79456237,639.0,03134000000_la Vall d'Alcalà.csv,C3,C,3,2280.0,415.9,0.697,0.82,1.05,C,3,0,0
03135000000,03,Alacant/Alicante,la Vall d'Ebo,204,-0.15985139,38.80574426,392.0,03135000000_la Vall d'Ebo.csv,C3,C,3,1759.6,356.2,0.623,0.49,0.88,B,3,-1,0
03136000000,03,Alacant/Alicante,la Vall de Gallinera,557,-0.22174105,38.82200923,293.0,03136000000_la Vall de Gallinera.csv,C3,C,3,1911.7,449.6,0.543,0.63,1.15,C,3,0,0
03137000000,03,Alacant/Alicante,la Vall de Laguar,843,-0.10944662,38.77743427,439.0,03137000000_la Vall de Laguar.csv,C3,C,3,2121.7,382.4,0.67,0.72,0.96,C,3,0,0
03138000000,03,Alacant/Alicante,el Verger,4841,0.01012098,38.84290338,21.0,03138000000_el Verger.csv,B4,B,4,1477.2,523.1,0.647,0.3,1.36,B,3,0,-1
03139000000,03,Alacant/Alicante,la Vila Joiosa/Villajoyosa,34684,-0.232622623,38.50511374,26.0,03139000000_la Vila Joiosa__Villajoyosa.csv,B4,B,4,1460.5,560.3,0.759,0.24,1.47,B,4,0,0
03140000000,03,Alacant/Alicante,Villena,34025,-0.86138343,38.62963811,503.0,03140000000_Villena.csv,C3,C,3,1917.6,500.0,0.743,0.54,1.29,C,3,0,0
03901000000,03,Alacant/Alicante,els Poblets,2721,0.01680187,38.85116436,13.0,03901000000_els Poblets.csv,B4,B,4,1521.9,528.4,0.676,0.32,1.38,B,3,0,-1
03902000000,03,Alacant/Alicante,Pilar de la Horadada,22597,-0.79242783,37.86372554,32.0,03902000000_Pilar de la Horadada.csv,B4,B,4,1154.6,677.0,0.728,0.08,1.8,A,4,-1,0
03903000000,03,Alacant/Alicante,Los Montesinos,5123,-0.74364774,38.02749921,19.0,03903000000_Los Montesinos.csv,B4,B,4,1363.3,643.5,0.786,0.17,1.7,A,4,-1,0
03904000000,03,Alacant/Alicante,San Isidro,2146,-0.83836588,38.17123285,10.0,03904000000_San Isidro.csv,B4,B,4,1465.0,697.4,0.772,0.23,1.86,A,4,-1,0
04001000000,04,Almería,Abla,1258,-2.77953953,37.1412099,853.0,04001000000_Abla.csv,D3,D,3,2470.2,411.2,0.724,0.95,1.04,D,3,0,0
04002000000,04,Almería,Abrucena,1208,-2.7974669,37.13218285,986.0,04002000000_Abrucena.csv,D3,D,3,2470.2,411.2,0.718,0.95,1.04,D,3,0,0
04003000000,04,Almería,Adra,25501,-3.02330257,36.74868325,14.0,04003000000_Adra.csv,A4,A,4,4839.2,0.0,0.759,3.23,-0.17,E,1,4,-3
04004000000,04,Almería,Albanchez,726,-2.18135854,37.28686167,487.0,04004000000_Albanchez.csv,C3,C,3,2189.4,421.7,0.723,0.74,1.07,C,3,0,0
04005000000,04,Almería,Alboloduy,612,-2.62168571,37.03339629,381.0,04005000000_Alboloduy.csv,B3,B,3,2241.1,418.2,0.588,0.84,1.06,C,3,1,0
04006000000,04,Almería,Albox,12070,-2.146835459,37.38967753,422.0,04006000000_Albox.csv,C3,C,3,2172.2,421.3,0.718,0.73,1.07,C,3,0,0
04007000000,04,Almería,Alcolea,849,-2.96066637,36.97361957,746.0,04007000000_Alcolea.csv,C3,C,3,1935.9,390.3,0.7,0.57,0.98,C,3,0,0
04008000000,04,Almería,Alcóntar,542,-2.59756879,37.33611796,955.0,04008000000_Alcóntar.csv,D3,D,3,2768.2,308.6,0.697,1.2,0.74,D,2,0,-1
04009000000,04,Almería,Alcudia de Monteagud,129,-2.26678969,37.23587193,1025.0,04009000000_Alcudia de Monteagud.csv,D3,D,3,2150.5,383.8,0.767,0.69,0.96,C,3,-1,0
04010000000,04,Almería,Alhabia,675,-2.58702093,36.98991242,290.0,04010000000_Alhabia.csv,B3,B,3,1869.3,470.4,0.721,0.52,1.21,C,3,1,0
04011000000,04,Almería,Alhama de Almería,3733,-2.56977648,36.95718281,520.0,04011000000_Alhama de Almería.csv,C3,C,3,1869.3,470.4,0.726,0.51,1.21,C,3,0,0
