COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY
03103000000,03,Alacant/Alicante,Penàguila,275,-0.35881625,38.67944195,682.0,03103000000_Penàguila.csv
03104000000,03,Alacant/Alicante,Petrer,34009,-0.76953712,38.48480043,465.0,03104000000_Petrer.csv
03105000000,03,Alacant/Alicante,el Pinós/Pinoso,8142,-1.04195399,38.40441177,591.0,03105000000_el Pinós__Pinoso.csv
03106000000,03,Alacant/Alicante,Planes,693,-0.34478535,38.78583429,451.0,03106000000_Planes.csv
03107000000,03,Alacant/Alicante,Polop,5069,-0.12654723,38.62255314,239.0,03107000000_Polop.csv
03109000000,03,Alacant/Alicante,Rafal,4597,-0.84889051,38.10480713,13.0,03109000000_Rafal.csv
03110000000,03,Alacant/Alicante,el Ràfol d'Almúnia,670,-0.05280018,38.82066727,87.0,03110000000_el Ràfol d'Almúnia.csv
03111000000,03,Alacant/Alicante,Redován,8058,-0.90524865,38.1140353,28.0,03111000000_Redován.csv
03112000000,03,Alacant/Alicante,Relleu,1173,-0.31086389,38.58727823,435.0,03112000000_Relleu.csv
03113000000,03,Alacant/Alicante,Rojales,15978,-0.7231866,38.08892037,8.0,03113000000_Rojales.csv
03114000000,03,Alacant/Alicante,la Romana,2542,-0.8960138,38.36742371,419.0,03114000000_la Romana.csv
03115000000,03,Alacant/Alicante,Sagra,427,-0.06512199,38.81142807,103.0,03115000000_Sagra.csv
03116000000,03,Alacant/Alicante,Salinas,1642,-0.91278122,38.52006995,493.0,03116000000_Salinas.csv
03117000000,03,Alacant/Alicante,Sanet y Negrals,702,-0.03373355,38.81916633,83.0,03117000000_Sanet y Negrals.csv
03118000000,03,Alacant/Alicante,San Fulgencio,8447,-0.718882252,38.11200673,3.0,03118000000_San Fulgencio.csv
03119000000,03,Alacant/Alicante,Sant Joan d'Alacant,24363,-0.43660694,38.40151192,40.0,03119000000_Sant Joan d'Alacant.csv
03120000000,03,Alacant/Alicante,San Miguel de Salinas,6553,-0.78930554,37.97713811,87.0,03120000000_San Miguel de Salinas.csv
03121000000,03,Alacant/Alicante,Santa Pola,34148,-0.55528061,38.1931155,4.0,03121000000_Santa Pola.csv
03122000000,03,Alacant/Alicante,Sant Vicent del Raspeig/San Vicente del Raspeig,58912,-0.522215366,38.39603599,105.0,03122000000_Sant Vicent del Raspeig__San Vicente del Raspeig.csv
03123000000,03,Alacant/Alicante,Sax,9935,-0.81692328,38.53849557,473.0,03123000000_Sax.csv
03124000000,03,Alacant/Alicante,Sella,578,-0.27218087,38.60812245,412.0,03124000000_Sella.csv
03125000000,03,Alacant/Alicante,Senija,605,0.04175328,38.72826598,231.0,03125000000_Senija.csv
03127000000,03,Alacant/Alicante,Tàrbena,642,-0.1019394,38.69363337,559.0,03127000000_Tàrbena.csv
03128000000,03,Alacant/Alicante,Teulada,11466,0.10231946,38.72911733,183.0,03128000000_Teulada.csv
03129000000,03,Alacant/Alicante,Tibi,1691,-0.57799241,38.53125236,517.0,03129000000_Tibi.csv
03130000000,03,Alacant/Alicante,Tollos,37,-0.27417974,38.75700785,776.0,03130000000_Tollos.csv
03131000000,03,Alacant/Alicante,Tormos,327,-0.0723226,38.80205024,129.0,03131000000_Tormos.csv
03132000000,03,Alacant/Alicante,la Torre de les Maçanes/Torremanzanas,681,-0.419974923,38.60749575,782.0,03132000000_la Torre de les Maçanes__Torremanzanas.csv
03133000000,03,Alacant/Alicante,Torrevieja,82842,-0.68302608,37.97775873,7.0,03133000000_Torrevieja.csv
03134000000,03,Alacant/Alicante,la Vall d'Alcalà,163,-0.25201489,38.79456237,639.0,03134000000_la Vall d'Alcalà.csv
03135000000,03,Alacant/Alicante,la Vall d'Ebo,204,-0.15985139,38.80574426,392.0,03135000000_la Vall d'Ebo.csv
03136000000,03,Alacant/Alicante,la Vall de Gallinera,557,-0.22174105,38.82200923,293.0,03136000000_la Vall de Gallinera.csv
03137000000,03,Alacant/Alicante,la Vall de Laguar,843,-0.10944662,38.77743427,439.0,03137000000_la Vall de Laguar.csv
03138000000,03,Alacant/Alicante,el Verger,4841,0.01012098,38.84290338,21.0,03138000000_el Verger.csv
03139000000,03,Alacant/Alicante,la Vila Joiosa/Villajoyosa,34684,-0.232622623,38.50511374,26.0,03139000000_la Vila Joiosa__Villajoyosa.csv
03140000000,03,Alacant/Alicante,Villena,34025,-0.86138343,38.62963811,503.0,03140000000_Villena.csv
03901000000,03,Alacant/Alicante,els Poblets,2721,0.01680187,38.85116436,13.0,03901000000_els Poblets.csv
03902000000,03,Alacant/Alicante,Pilar de la Horadada,22597,-0.79242783,37.86372554,32.0,03902000000_Pilar de la Horadada.csv
03903000000,03,Alacant/Alicante,Los Montesinos,5123,-0.74364774,38.02749921,19.0,03903000000_Los Montesinos.csv
03904000000,03,Alacant/Alicante,San Isidro,2146,-0.83836588,38.17123285,10.0,03904000000_San Isidro.csv
04001000000,04,Almería,Abla,1258,-2.77953953,37.1412099,853.0,04001000000_Abla.csv
04002000000,04,Almería,Abrucena,1208,-2.7974669,37.13218285,986.0,04002000000_Abrucena.csv
04003000000,04,Almería,Adra,25501,-3.02330257,36.74868325,14.0,04003000000_Adra.csv
04004000000,04,Almería,Albanchez,726,-2.18135854,37.28686167,487.0,04004000000_Albanchez.csv
04005000000,04,Almería,Alboloduy,612,-2.62168571,37.03339629,381.0,04005000000_Alboloduy.csv
04006000000,04,Almería,Albox,12070,-2.146835459,37.38967753,422.0,04006000000_Albox.csv
04007000000,04,Almería,Alcolea,849,-2.96066637,36.97361957,746.0,04007000000_Alcolea.csv
04008000000,04,Almería,Alcóntar,542,-2.59756879,37.33611796,955.0,04008000000_Alcóntar.csv
04009000000,04,Almería,Alcudia de Monteagud,129,-2.26678969,37.23587193,1025.0,04009000000_Alcudia de Monteagud.csv
04010000000,04,Almería,Alhabia,675,-2.58702093,36.98991242,290.0,04010000000_Alhabia.csv
04011000000,04,Almería,Alhama de Almería,3733,-2.56977648,36.95718281,520.0,04011000000_Alhama de Almería.csv
04012000000,04,Almería,Alicún,204,-2.60215517,36.96671607,414.0,04012000000_Alicún.csv
04013000000,04,Almería,Almería,200753,-2.46413188,36.83892362,16.0,04013000000_Almería.csv
04014000000,04,Almería,Almócita,197,-2.78984397,37.00274251,835.0,04014000000_Almócita.csv
04015000000,04,Almería,Alsodux,131,-2.59464638,37.00135999,309.0,04015000000_Alsodux.csv
04016000000,04,Almería,Antas,3355,-1.91715315,37.24459175,108.0,04016000000_Antas.csv
04017000000,04,Almería,Arboleas,4685,-2.0754646,37.35116011,270.0,04017000000_Arboleas.csv
04018000000,04,Almería,Armuña de Almanzora,313,-2.41135555,37.34982202,630.0,04018000000_Armuña de Almanzora.csv
04019000000,04,Almería,Bacares,249,-2.45318749,37.26120059,1209.0,04019000000_Bacares.csv
04020000000,04,Almería,Bayárcal,317,-2.99562617,37.03018267,1252.0,04020000000_Bayárcal.csv
04021000000,04,Almería,Bayarque,219,-2.43594364,37.33068864,817.0,04021000000_Bayarque.csv
04022000000,04,Almería,Bédar,974,-1.98182232,37.19030833,401.0,04022000000_Bédar.csv
04023000000,04,Almería,Beires,132,-2.79152516,37.01264326,934.0,04023000000_Beires.csv
04024000000,04,Almería,Benahadux,4526,-2.455766,36.925792,115.0,04024000000_Benahadux.csv
04026000000,04,Almería,Benitagla,59,-2.23834784,37.23123941,945.0,04026000000_Benitagla.csv
04027000000,04,Almería,Benizalón,263,-2.24165602,37.2118904,934.0,04027000000_Benizalón.csv
04028000000,04,Almería,Bentarique,239,-2.61889692,36.98631438,316.0,04028000000_Bentarique.csv
04029000000,04,Almería,Berja,12708,-2.94948207,36.84732147,340.0,04029000000_Berja.csv
04030000000,04,Almería,Canjáyar,1178,-2.73944378,37.01006973,602.0,04030000000_Canjáyar.csv
04031000000,04,Almería,Cantoria,3547,-2.19324978,37.35219371,381.0,04031000000_Cantoria.csv
04032000000,04,Almería,Carboneras,8183,-1.89349648,36.99742391,6.0,04032000000_Carboneras.csv
04033000000,04,Almería,Castro de Filabres,115,-2.43912676,37.18484936,945.0,04033000000_Castro de Filabres.csv
04034000000,04,Almería,Cóbdar,170,-2.21001778,37.26157453,606.0,04034000000_Cóbdar.csv
04035000000,04,Almería,Cuevas del Almanzora,14623,-1.880632167,37.29705933,90.0,04035000000_Cuevas del Almanzora.csv
04036000000,04,Almería,Chercos,288,-2.258064172,37.26711184,912.0,04036000000_Chercos.csv
04037000000,04,Almería,Chirivel,1501,-2.26658541,37.59512473,1039.0,04037000000_Chirivel.csv
04038000000,04,Almería,Dalías,4102,-2.87111055,36.82078429,411.0,04038000000_Dalías.csv
04041000000,04,Almería,Enix,540,-2.60175846,36.8769393,716.0,04041000000_Enix.csv
04043000000,04,Almería,Felix,664,-2.65861622,36.86898567,820.0,04043000000_Felix.csv
04044000000,04,Almería,Fines,2160,-2.263101772,37.3587942,479.0,04044000000_Fines.csv
04045000000,04,Almería,Fiñana,1977,-2.84178852,37.17135438,950.0,04045000000_Fiñana.csv
04046000000,04,Almería,Fondón,1032,-2.85918906,36.97993167,846.0,04046000000_Fondón.csv
04047000000,04,Almería,Gádor,3008,-2.49279322,36.9530923,173.0,04047000000_Gádor.csv
04048000000,04,Almería,Los Gallardos,3003,-1.9417002,37.17027055,121.0,04048000000_Los Gallardos.csv
04049000000,04,Almería,Garrucha,9875,-1.82347743,37.1797194,20.0,04049000000_Garrucha.csv
04050000000,04,Almería,Gérgal,1107,-2.53905331,37.12083904,763.0,04050000000_Gérgal.csv
04051000000,04,Almería,Huécija,491,-2.60994487,36.96802203,409.0,04051000000_Huécija.csv
04052000000,04,Almería,Huércal de Almería,17974,-2.441637878,36.87874536,76.0,04052000000_Huércal de Almería.csv
04053000000,04,Almería,Huércal-Overa,19744,-1.94352848,37.39055009,280.0,04053000000_Huércal-Overa.csv
04054000000,04,Almería,Íllar,436,-2.63886001,36.9849617,424.0,04054000000_Íllar.csv
04055000000,04,Almería,Instinción,462,-2.65979091,36.99319077,427.0,04055000000_Instinción.csv
04056000000,04,Almería,Laroya,197,-2.3320851,37.29604768,860.0,04056000000_Laroya.csv
04057000000,04,Almería,Láujar de Andarax,1591,-2.88903331,36.99456726,920.0,04057000000_Láujar de Andarax.csv
04058000000,04,Almería,Líjar,398,-2.21999131,37.29501881,604.0,04058000000_Líjar.csv
04059000000,04,Almería,Lubrín,1489,-2.06592032,37.21648353,516.0,04059000000_Lubrín.csv
04060000000,04,Almería,Lucainena de las Torres,584,-2.2011865,37.0402677,549.0,04060000000_Lucainena de las Torres.csv
04061000000,04,Almería,Lúcar,772,-2.42494356,37.40081642,900.0,04061000000_Lúcar.csv
04062000000,04,Almería,Macael,5449,-2.30432229,37.33233031,536.0,04062000000_Macael.csv
04063000000,04,Almería,María,1235,-2.16479793,37.7115544,1197.0,04063000000_María.csv
04064000000,04,Almería,Mojácar,7257,-1.85016798,37.14008707,140.0,04064000000_Mojácar.csv
04065000000,04,Almería,Nacimiento,485,-2.64792293,37.10502345,596.0,04065000000_Nacimiento.csv
04066000000,04,Almería,Níjar,31458,-2.206606998,36.96577831,355.0,04066000000_Níjar.csv
04067000000,04,Almería,Ohanes,561,-2.74552024,37.03829786,961.0,04067000000_Ohanes.csv
04068000000,04,Almería,Olula de Castro,190,-2.47387144,37.17517469,1005.0,04068000000_Olula de Castro.csv
04069000000,04,Almería,Olula del Río,6258,-2.298036055,37.35213746,486.0,04069000000_Olula del Río.csv
04070000000,04,Almería,Oria,2215,-2.29602131,37.48360163,1022.0,04070000000_Oria.csv
04071000000,04,Almería,Padules,436,-2.77409853,36.99862987,747.0,04071000000_Padules.csv
04072000000,04,Almería,Partaloa,1065,-2.2262643,37.40605456,543.0,04072000000_Partaloa.csv
04073000000,04,Almería,Paterna del Río,387,-2.95313089,37.02162718,1201.0,04073000000_Paterna del Río.csv
04074000000,04,Almería,Pechina,4143,-2.44105175,36.91567505,105.0,04074000000_Pechina.csv
04075000000,04,Almería,Pulpí,10342,-1.745159,37.41211031,194.0,04075000000_Pulpí.csv
04076000000,04,Almería,Purchena,1636,-2.36166335,37.34731041,551.0,04076000000_Purchena.csv
04077000000,04,Almería,Rágol,305,-2.68123514,36.9953238,405.0,04077000000_Rágol.csv
04078000000,04,Almería,Rioja,1488,-2.46389912,36.94267969,128.0,04078000000_Rioja.csv
04079000000,04,Almería,Roquetas de Mar,98725,-2.6150576,36.76467854,7.0,04079000000_Roquetas de Mar.csv
04080000000,04,Almería,Santa Cruz de Marchena,203,-2.60298289,37.01700109,330.0,04080000000_Santa Cruz de Marchena.csv
04081000000,04,Almería,Santa Fe de Mondújar,477,-2.5313124,36.97425446,215.0,04081000000_Santa Fe de Mondújar.csv
04082000000,04,Almería,Senés,291,-2.34726177,37.20447008,1008.0,04082000000_Senés.csv
04083000000,04,Almería,Serón,2039,-2.50991257,37.34295293,823.0,04083000000_Serón.csv
04084000000,04,Almería,Sierro,380,-2.39864285,37.32144567,755.0,04084000000_Sierro.csv
04085000000,04,Almería,Somontín,444,-2.38745675,37.39094721,824.0,04085000000_Somontín.csv
04086000000,04,Almería,Sorbas,2471,-2.124113,37.09821538,409.0,04086000000_Sorbas.csv
04087000000,04,Almería,Suflí,197,-2.39014365,37.33823085,630.0,04087000000_Suflí.csv
04088000000,04,Almería,Tabernas,3887,-2.39150625,37.04984427,402.0,04088000000_Tabernas.csv
04089000000,04,Almería,Taberno,996,-2.07770837,37.46930863,712.0,04089000000_Taberno.csv
04090000000,04,Almería,Tahal,349,-2.28473564,37.22770702,1008.0,04090000000_Tahal.csv
04091000000,04,Almería,Terque,372,-2.5960885,36.98374179,285.0,04091000000_Terque.csv
04092000000,04,Almería,Tíjola,3528,-2.43885542,37.34438543,688.0,04092000000_Tíjola.csv
04093000000,04,Almería,Turre,3892,-1.89478231,37.15219777,45.0,04093000000_Turre.csv
04094000000,04,Almería,Turrillas,260,-2.26512269,37.0299004,845.0,04094000000_Turrillas.csv
04095000000,04,Almería,Uleila del Campo,816,-2.2035137,37.18525562,627.0,04095000000_Uleila del Campo.csv
04096000000,04,Almería,Urrácal,369,-2.36518023,37.39750865,744.0,04096000000_Urrácal.csv
04097000000,04,Almería,Velefique,235,-2.40192493,37.19492499,926.0,04097000000_Velefique.csv
04098000000,04,Almería,Vélez-Blanco,1946,-2.09608111,37.69085853,1076.0,04098000000_Vélez-Blanco.csv
04099000000,04,Almería,Vélez-Rubio,6521,-2.07415558,37.64799415,838.0,04099000000_Vélez-Rubio.csv
04100000000,04,Almería,Vera,17700,-1.86877507,37.24675325,101.0,04100000000_Vera.csv
04101000000,04,Almería,Viator,6039,-2.42781271,36.88906423,71.0,04101000000_Viator.csv
04102000000,04,Almería,Vícar,27398,-2.64392746,36.83084658,279.0,04102000000_Vícar.csv
04103000000,04,Almería,Zurgena,2895,-2.03993235,37.34234106,239.0,04103000000_Zurgena.csv
04901000000,04,Almería,Las Tres Villas,564,-2.71216116,37.13516947,689.0,04901000000_Las Tres Villas.csv
04902000000,04,Almería,El Ejido,84005,-2.81490838,36.77576137,81.0,04902000000_El Ejido.csv
04903000000,04,Almería,La Mojonera,9086,-2.68308803,36.75456705,40.0,04903000000_La Mojonera.csv
04904000000,04,Almería,Balanegra,2959,-2.90884074,36.74594326,6.0,04904000000_Balanegra.csv
05001000000,05,Ávila,Adanero,196,-4.60377542,40.94423557,910.0,05001000000_Adanero.csv
05002000000,05,Ávila,La Adrada,2757,-4.63746033,40.30136381,624.0,05002000000_La Adrada.csv
05005000000,05,Ávila,Albornos,172,-4.88627099,40.83545261,911.0,05005000000_Albornos.csv
05007000000,05,Ávila,Aldeanueva de Santa Cruz,113,-5.41959204,40.38196006,1162.0,05007000000_Aldeanueva de Santa Cruz.csv
05008000000,05,Ávila,Aldeaseca,219,-4.81751947,41.04920154,859.0,05008000000_Aldeaseca.csv
05010000000,05,Ávila,La Aldehuela,147,-5.408369,40.410172,1070.0,05010000000_La Aldehuela.csv
05012000000,05,Ávila,Amavida,128,-5.06123239,40.57148196,1163.0,05012000000_Amavida.csv
05013000000,05,Ávila,El Arenal,943,-5.08685361,40.26521196,888.0,05013000000_El Arenal.csv
05014000000,05,Ávila,Arenas de San Pedro,6434,-5.0911461,40.20868842,507.0,05014000000_Arenas de San Pedro.csv
05015000000,05,Ávila,Arevalillo,67,-5.37199751,40.58706309,1130.0,05015000000_Arevalillo.csv
05016000000,05,Ávila,Arévalo,7881,-4.71892472,41.06550483,820.0,05016000000_Arévalo.csv
05017000000,05,Ávila,Aveinte,82,-4.83760071,40.78314581,1002.0,05017000000_Aveinte.csv
05018000000,05,Ávila,Avellaneda,26,-5.38806013,40.38865969,1353.0,05018000000_Avellaneda.csv
05019000000,05,Ávila,Ávila,57949,-4.69771277,40.65586958,1131.0,05019000000_Ávila.csv
05021000000,05,Ávila,El Barco de Ávila,2298,-5.52704093,40.35576349,1004.0,05021000000_El Barco de Ávila.csv
05022000000,05,Ávila,El Barraco,1973,-4.64114216,40.47607893,1008.0,05022000000_El Barraco.csv
05023000000,05,Ávila,Barromán,181,-4.93135736,41.06568002,800.0,05023000000_Barromán.csv
05024000000,05,Ávila,Becedas,183,-5.63456079,40.40515651,1097.0,05024000000_Becedas.csv
05025000000,05,Ávila,Becedillas,77,-5.33091124,40.53862676,1062.0,05025000000_Becedillas.csv
05026000000,05,Ávila,Bercial de Zapardiel,195,-4.97072941,41.04621476,807.0,05026000000_Bercial de Zapardiel.csv
05027000000,05,Ávila,Las Berlanas,334,-4.76116873,40.80356051,946.0,05027000000_Las Berlanas.csv
05029000000,05,Ávila,Bernuy-Zapardiel,90,-4.94334789,40.97602472,865.0,05029000000_Bernuy-Zapardiel.csv
05030000000,05,Ávila,Berrocalejo de Aragona,49,-4.5922361,40.69953051,1092.0,05030000000_Berrocalejo de Aragona.csv
05033000000,05,Ávila,Blascomillán,181,-5.08872691,40.8016527,948.0,05033000000_Blascomillán.csv
05034000000,05,Ávila,Blasconuño de Matacabras,14,-4.98988245,41.12387142,786.0,05034000000_Blasconuño de Matacabras.csv
05035000000,05,Ávila,Blascosancho,101,-4.63734676,40.87824933,902.0,05035000000_Blascosancho.csv
05036000000,05,Ávila,El Bohodón,117,-4.72983798,40.91626371,883.0,05036000000_El Bohodón.csv
05037000000,05,Ávila,Bohoyo,231,-5.44265278,40.31665496,1139.0,05037000000_Bohoyo.csv
05038000000,05,Ávila,Bonilla de la Sierra,131,-5.26499051,40.53083069,1077.0,05038000000_Bonilla de la Sierra.csv
05039000000,05,Ávila,Brabos,42,-4.93950653,40.78034277,994.0,05039000000_Brabos.csv
05040000000,05,Ávila,Bularros,63,-4.86504123,40.72400997,1169.0,05040000000_Bularros.csv
05041000000,05,Ávila,Burgohondo,1231,-4.78592781,40.41614328,847.0,05041000000_Burgohondo.csv
05042000000,05,Ávila,Cabezas de Alambre,160,-4.84057883,40.94315804,900.0,05042000000_Cabezas de Alambre.csv
05043000000,05,Ávila,Cabezas del Pozo,68,-4.95481242,41.00123218,843.0,05043000000_Cabezas del Pozo.csv
05044000000,05,Ávila,Cabezas del Villar,257,-5.21188659,40.71627838,1048.0,05044000000_Cabezas del Villar.csv
05045000000,05,Ávila,Cabizuela,80,-4.80129441,40.90118972,884.0,05045000000_Cabizuela.csv
05046000000,05,Ávila,Canales,39,-4.90117313,41.00396705,857.0,05046000000_Canales.csv
05047000000,05,Ávila,Candeleda,5049,-5.23914852,40.15248281,429.0,05047000000_Candeleda.csv
05048000000,05,Ávila,Cantiveros,100,-4.95618555,40.95192842,875.0,05048000000_Cantiveros.csv
05049000000,05,Ávila,Cardeñosa,427,-4.74363401,40.74228434,1105.0,05049000000_Cardeñosa.csv
05051000000,05,Ávila,La Carrera,164,-5.55514674,40.34733577,1048.0,05051000000_La Carrera.csv
05052000000,05,Ávila,Casas del Puerto,83,-5.19835696,40.52856873,1174.0,05052000000_Casas del Puerto.csv
05053000000,05,Ávila,Casasola,68,-4.82825364,40.66685716,1310.0,05053000000_Casasola.csv
05054000000,05,Ávila,Casavieja,1422,-4.7658077,40.27929676,538.0,05054000000_Casavieja.csv
05055000000,05,Ávila,Casillas,646,-4.57233428,40.32320357,1012.0,05055000000_Casillas.csv
05056000000,05,Ávila,Castellanos de Zapardiel,94,-4.90890242,41.08471768,783.0,05056000000_Castellanos de Zapardiel.csv
05057000000,05,Ávila,Cebreros,3246,-4.46439928,40.45477868,755.0,05057000000_Cebreros.csv
05058000000,05,Ávila,Cepeda la Mora,70,-5.04919741,40.45915722,1504.0,05058000000_Cepeda la Mora.csv
05059000000,05,Ávila,Cillán,82,-4.97799497,40.70436552,1211.0,05059000000_Cillán.csv
05060000000,05,Ávila,Cisla,104,-5.01322747,40.96529531,853.0,05060000000_Cisla.csv
05061000000,05,Ávila,La Colilla,341,-4.76650196,40.64673944,1130.0,05061000000_La Colilla.csv
05062000000,05,Ávila,Collado de Contreras,158,-4.93002136,40.8877304,917.0,05062000000_Collado de Contreras.csv
05063000000,05,Ávila,Collado del Mirón,29,-5.35355748,40.55448986,1166.0,05063000000_Collado del Mirón.csv
05064000000,05,Ávila,Constanzana,107,-4.87406351,40.93842104,890.0,05064000000_Constanzana.csv
05065000000,05,Ávila,Crespos,494,-4.96994627,40.87320139,923.0,05065000000_Crespos.csv
05066000000,05,Ávila,Cuevas del Valle,514,-5.00939452,40.29420346,842.0,05066000000_Cuevas del Valle.csv
05067000000,05,Ávila,Chamartín,68,-4.95811175,40.70161495,1197.0,05067000000_Chamartín.csv
05069000000,05,Ávila,Donjimeno,72,-4.84498084,40.96004917,883.0,05069000000_Donjimeno.csv
05070000000,05,Ávila,Donvidas,30,-4.80472375,41.08863948,868.0,05070000000_Donvidas.csv
05072000000,05,Ávila,Espinosa de los Caballeros,109,-4.65097435,41.00911924,858.0,05072000000_Espinosa de los Caballeros.csv
05073000000,05,Ávila,Flores de Ávila,287,-5.07809713,40.93420293,895.0,05073000000_Flores de Ávila.csv
05074000000,05,Ávila,Fontiveros,734,-4.96743565,40.9302718,884.0,05074000000_Fontiveros.csv
05075000000,05,Ávila,Fresnedilla,110,-4.62111813,40.2319559,622.0,05075000000_Fresnedilla.csv
05076000000,05,Ávila,El Fresno,589,-4.75728726,40.6141894,1074.0,05076000000_El Fresno.csv
05077000000,05,Ávila,Fuente el Saúz,157,-4.90922087,40.97751384,876.0,05077000000_Fuente el Saúz.csv
